"","NBGIF.Open","NBGIF.High","NBGIF.Low","NBGIF.Close","NBGIF.Volume","NBGIF.Adjusted"
"975",2.5,2.5,2.5,2.5,226,2.5
"976",2.622,2.622,2.622,2.622,400,2.622
"977",2.622,2.622,2.622,2.622,0,2.622
"978",2.622,2.622,2.622,2.622,0,2.622
"979",2.622,2.622,2.622,2.622,0,2.622
"980",2.622,2.622,2.622,2.622,0,2.622
"981",2.622,2.622,2.622,2.622,0,2.622
"982",2.622,2.622,2.622,2.622,0,2.622
"983",2.622,2.622,2.622,2.622,0,2.622
"984",2.4,2.4,2.4,2.4,1250,2.4
"985",2.34,2.34,2.34,2.34,10,2.34
"986",2.5,2.5,2.5,2.5,30,2.5
"987",2.58,2.6,2.58,2.6,1288,2.6
"988",2.6,2.6,2.6,2.6,0,2.6
"989",2.61,2.61,2.61,2.61,10,2.61
"990",2.61,2.61,2.61,2.61,0,2.61
"991",2.61,2.61,2.61,2.61,10,2.61
"992",2.59,2.59,2.59,2.59,17,2.59
"993",2.65,2.65,2.6255,2.6255,150,2.6255
"994",2.602,2.63,2.602,2.63,1530,2.63
"995",2.71,2.71,2.678,2.71,1049,2.71
"996",2.6824,2.71,2.6824,2.71,35,2.71
"997",2.59,2.59,2.59,2.59,330,2.59
"998",2.7,2.7,2.7,2.7,558,2.7
"999",2.7,2.7,2.7,2.7,0,2.7
"1000",2.7,2.7,2.7,2.7,0,2.7
"1001",2.7,2.7,2.7,2.7,0,2.7
"1002",2.6722,2.6722,2.6722,2.6722,22,2.6722
"1003",2.6722,2.6722,2.6722,2.6722,0,2.6722
"1004",2.6722,2.6722,2.6722,2.6722,0,2.6722
"1005",2.75,2.75,2.75,2.75,108,2.75
"1006",2.75,2.75,2.75,2.75,0,2.75
"1007",2.75,2.75,2.75,2.75,0,2.75
"1008",2.75,2.75,2.75,2.75,0,2.75
"1009",2.9837,2.9837,2.94,2.94,300,2.94
"1010",3.13,3.13,3.1055,3.1132,1019,3.1132
"1011",3.3309,3.37,3.3309,3.37,2040,3.37
"1012",3.36,3.36,3.36,3.36,1000,3.36
"1013",3.38,3.38,3.37,3.37,359,3.37
"1014",3.3,3.35,3.3,3.35,2780,3.35
"1015",3.36,3.56,3.36,3.548,1560,3.548
"1016",3.64,3.7,3.61595,3.67,3398,3.67
"1017",3.7155,3.75,3.622,3.622,90,3.622
"1018",3.58,3.731,3.58,3.704,3586,3.704
"1019",3.9964,3.9964,3.675,3.675,3750,3.675
"1020",3.625,3.625,3.6,3.6,1834,3.6
"1021",3.62,3.62,3.6,3.6,1029,3.6
"1022",3.6,3.6,3.6,3.6,0,3.6
"1023",3.6,3.6,3.6,3.6,0,3.6
"1024",3.331,3.504,3.331,3.504,2250,3.504
"1025",3.504,3.504,3.504,3.504,0,3.504
"1026",3.25,3.4,3.212,3.28,2101,3.28
"1027",3.54,3.54,3.35,3.35,610,3.35
"1028",3.35,3.35,3.35,3.35,0,3.35
"1029",3.35,3.35,3.35,3.35,400,3.35
"1030",3.35,3.35,3.35,3.35,0,3.35
"1031",3.152,3.152,3.1,3.1,260,3.1
"1032",3.1,3.1,3.1,3.1,0,3.1
"1033",3.2562,3.845,3.2562,3.845,1350,3.845
"1034",3.845,3.845,3.845,3.845,0,3.845
"1035",3.6771,3.6771,3.6771,3.6771,159,3.6771
"1036",3.6,3.71,3.584,3.71,1136,3.71
"1037",3.65,3.65,3.65,3.65,256,3.65
"1038",3.65,3.65,3.65,3.65,0,3.65
"1039",3.65,3.65,3.65,3.65,0,3.65
"1040",3.8,4,3.8,4,2013,4
"1041",3.98,4,3.98,4,625,4
"1042",3.94,3.94,3.77,3.93,4986,3.93
"1043",3.922,3.938,3.9,3.9,880,3.9
"1044",3.9,3.9,3.9,3.9,256,3.9
"1045",3.9,3.9,3.874,3.9,300,3.9
"1046",3.874,3.9,3.874,3.9,1963,3.9
"1047",3.75,3.75,3.75,3.75,150,3.75
"1048",3.75,3.75,3.75,3.75,0,3.75
"1049",3.7,3.81,3.65,3.65,1920,3.65
"1050",3.66,3.88,3.66,3.88,367,3.88
"1051",3.8,3.8,3.8,3.8,320,3.8
"1052",3.8,3.8,3.8,3.8,0,3.8
"1053",3.8128,3.827,3.8101,3.8101,1344,3.8101
"1054",4.05,4.05,4.05,4.05,1250,4.05
"1055",4.1,4.16,4.052,4.16,4733,4.16
"1056",4.05,4.1094,4.05,4.1094,248,4.1094
"1057",4.1,4.14,3.9,4.14,1096,4.14
"1058",4.1,4.2,4.1,4.2,2500,4.2
"1059",4.236,4.4,4.236,4.4,971,4.4
"1060",4.3848,4.3848,4.3848,4.3848,16,4.3848
"1061",4.28,4.28,4.28,4.28,101,4.28
"1062",4.3035,4.3035,4.155,4.155,121,4.155
"1063",4.4,4.4,4.35,4.358,7492,4.358
"1064",4.33,4.33,4.2,4.2,270,4.2
"1065",4.287,4.287,4.287,4.287,15,4.287
"1066",4.287,4.287,4.287,4.287,0,4.287
"1067",4.287,4.287,4.287,4.287,0,4.287
"1068",4.3,4.3,4.225,4.225,155,4.225
"1069",4.3,4.3,4.2601,4.2601,1000,4.2601
"1070",4.3084,4.35,4.277,4.35,2158,4.35
"1071",4.35,4.35,4.35,4.35,0,4.35
"1072",4.35,4.35,4.35,4.35,0,4.35
"1073",4.35,4.35,4.35,4.35,0,4.35
"1074",4.1795,4.354,4.1795,4.354,600,4.354
"1075",4.354,4.354,4.354,4.354,0,4.354
"1076",4.354,4.354,4.354,4.354,0,4.354
"1077",4.472,4.472,4.472,4.472,225,4.472
"1078",4.472,4.472,4.472,4.472,0,4.472
"1079",4.4,4.4,4.4,4.4,1005,4.4
"1080",4.4381,4.4381,4.4381,4.4381,49,4.4381
"1081",4.13,4.25,4.13,4.25,1053,4.25
"1082",4.245,4.245,4.09155,4.09155,157,4.09155
"1083",4.245,4.44745,4.245,4.44745,310,4.44745
"1084",4.44745,4.44745,4.44745,4.44745,0,4.44745
"1085",4.44745,4.44745,4.44745,4.44745,0,4.44745
"1086",4.474,4.474,4.474,4.474,6485,4.474
"1087",4.43,4.43,4.14,4.14,99,4.14
"1088",4.139,4.139,4.139,4.139,67,4.139
"1089",4.139,4.139,4.139,4.139,0,4.139
"1090",4.139,4.139,4.139,4.139,0,4.139
"1091",4.139,4.139,4.139,4.139,0,4.139
"1092",4.139,4.139,4.139,4.139,0,4.139
"1093",4.408,4.4574,4.408,4.4574,510,4.4574
"1094",4.29,4.29,4.24,4.24,42833,4.24
"1095",4.231,4.24,4.231,4.24,675,4.24
"1096",4,4,3.8,3.86,7300,3.86
"1097",3.9,3.9,3.9,3.9,600,3.9
"1098",3.95,3.95,3.892,3.892,500,3.892
"1099",3.957,3.957,3.845,3.845,2000,3.845
"1100",4.07,4.07,4.046,4.046,450,4.046
"1101",4.046,4.046,4.046,4.046,0,4.046
"1102",3.78,3.78,3.78,3.78,700,3.78
"1103",3.78,3.78,3.78,3.78,0,3.78
"1104",3.78,3.78,3.78,3.78,0,3.78
"1105",3.76,3.76,3.76,3.76,174,3.76
"1106",3.456,3.456,3.456,3.456,300,3.456
"1107",3.13,3.276,3.11,3.272,5150,3.272
"1108",3.3,3.3,3.3,3.3,800,3.3
"1109",3.3,3.3,3.3,3.3,0,3.3
"1110",3.706,3.706,3.706,3.706,50,3.706
"1111",3.706,3.706,3.706,3.706,0,3.706
"1112",3.272,3.272,3.272,3.272,1300,3.272
"1113",3.2925,3.2925,3.11,3.11,424,3.11
"1114",3.22,3.22,3.22,3.22,1000,3.22
"1115",3.38,3.462,3.38,3.462,130,3.462
"1116",3.49,3.49,3.27,3.27,1702,3.27
"1117",3.27,3.27,3.27,3.27,0,3.27
"1118",3.27,3.27,3.27,3.27,0,3.27
"1119",3.27,3.27,3.27,3.27,0,3.27
"1120",3.27,3.27,3.27,3.27,0,3.27
"1121",3.27,3.27,3.27,3.27,0,3.27
"1122",3.4,3.4,3.35,3.35,14660,3.35
"1123",3.35,3.35,3.35,3.35,0,3.35
"1124",3.5,3.5,3.47515,3.4882,746,3.4882
"1125",3.41,3.41,3.38,3.38,212,3.38
"1126",3.68,3.68,3.68,3.68,442,3.68
"1127",3.55,3.55,3.55,3.55,25,3.55
"1128",3.56,3.56,3.4637,3.4637,82,3.4637
"1129",3.43,3.4576,3.43,3.4576,433,3.4576
"1130",3.445,3.445,3.34,3.34,432,3.34
"1131",3.34,3.34,3.34,3.34,0,3.34
"1132",3.3288,3.3288,3.3288,3.3288,300,3.3288
"1133",3.31,3.31,3.27,3.27,2408,3.27
"1134",3.23,3.4,3.23,3.4,3370,3.4
"1135",3.267,3.267,3.267,3.267,1530,3.267
"1136",3.267,3.267,3.267,3.267,0,3.267
"1137",3.16,3.16,2.9916,3,5030,3
"1138",3.348,3.348,3.34,3.34,450,3.34
"1139",3.529,3.529,3.529,3.529,306,3.529
"1140",3.529,3.529,3.529,3.529,0,3.529
"1141",3.3693,3.3693,3.3,3.3,150,3.3
"1142",3.3,3.3,3.15,3.155,3350,3.155
"1143",3.1597,3.1597,3.1597,3.1597,40,3.1597
"1144",2.948,3.084,2.948,3.084,1026,3.084
"1145",3.084,3.084,3.084,3.084,0,3.084
"1146",3.05,3.06,3,3.06,2210,3.06
"1147",3.06,3.06,3.06,3.06,0,3.06
"1148",3.01977,3.02,2.83,3,9968,3
"1149",2.928,2.928,2.928,2.928,120,2.928
"1150",2.74,2.75,2.605,2.75,9210,2.75
"1151",2.75,2.75,2.75,2.75,0,2.75
"1152",2.89,2.89,2.856,2.856,1169,2.856
"1153",2.8414,2.8414,2.828,2.828,1130,2.828
"1154",2.828,2.828,2.828,2.828,0,2.828
"1155",2.828,2.828,2.817,2.817,280,2.817
"1156",2.817,2.817,2.817,2.817,0,2.817
"1157",2.9822,3.03,2.9,3.03,4080,3.03
"1158",3.2,3.2,3,3,3974,3
"1159",3.144,3.18409,3.11129,3.1506,20952,3.1506
"1160",3.21,3.315,3.2,3.3,51614,3.3
"1161",3.2,3.227,3.1,3.1,4300,3.1
"1162",3.161,3.161,2.97,3.1232,12321,3.1232
"1163",3.1232,3.1232,3.1232,3.1232,0,3.1232
"1164",3.09,3.09,3.09,3.09,100,3.09
"1165",3.03,3.225,3.03,3.225,3885,3.225
"1166",3.34,3.34,3.34,3.34,150,3.34
"1167",3.37,3.39,3.22,3.232,1655,3.232
"1168",3.45,3.45,3.4,3.4,2100,3.4
"1169",3.45,3.635,3.45,3.62,11849,3.62
"1170",3.5322,3.5322,3.48,3.5,17205,3.5
"1171",3.5,3.64,3.5,3.64,982,3.64
"1172",3.75,3.75,3.65,3.65,1000,3.65
"1173",3.82,3.82,3.59,3.59,18115,3.59
"1174",3.81,3.81,3.58,3.586,1422,3.586
"1175",3.825,3.825,3.756,3.756,2153,3.756
"1176",3.756,3.756,3.756,3.756,0,3.756
"1177",3.756,3.756,3.756,3.756,0,3.756
"1178",3.81,3.81,3.6452,3.6452,278,3.6452
"1179",3.7754,3.95,3.65,3.66,7339,3.66
"1180",3.79,4.02,3.79,4.02,1150,4.02
"1181",3.972,4.03,3.972,4.03,1725,4.03
"1182",3.98,3.98,3.8,3.8,13117,3.8
"1183",3.8,4,3.8,3.9609,25910,3.9609
"1184",3.8,4,3.7802,3.81,4061,3.81
"1185",3.954,3.962,3.9,3.9,1512,3.9
"1186",3.9,4.06,3.9,4.0071,3671,4.0071
"1187",4.198,4.3231,4.198,4.3,5766,4.3
"1188",4.39,4.39,4.13,4.13,4535,4.13
"1189",4.02,4.242,4.02,4.242,2610,4.242
"1190",4.168,4.2,4.03,4.10315,7869,4.10315
"1191",4.1,4.21,4.02,4.21,4100,4.21
"1192",4.28,4.294,4.1,4.28,19928,4.28
"1193",4.28,4.28,4.1,4.12,31548,4.12
"1194",4.42,4.42,4.17,4.394,6374,4.394
"1195",4.42,4.42,4.268,4.3,8063,4.3
"1196",4.23,4.444,4.22,4.35,8298,4.35
"1197",4.41,4.41,4.285,4.3,3316,4.3
"1198",4.328,4.328,4.225,4.285,8897,4.285
"1199",4.225,4.225,4.06,4.06,59603,4.06
"1200",4.218,4.225,4.18,4.225,10275,4.225
"1201",4.225,4.3,4.18,4.3,8107,4.3
"1202",4.2,4.22,4.099,4.099,5301,4.099
"1203",4.05,4.05,3.75,3.925,13895,3.925
"1204",3.7455,3.95,3.7455,3.95,25526,3.95
"1205",3.9,3.9,3.875,3.876,42640,3.876
"1206",3.88,3.93,3.72,3.7254,31853,3.7254
"1207",3.73,3.76,3.6,3.76,25606,3.76
"1208",3.76,3.76,3.66,3.676,87948,3.676
"1209",3.7692,3.8,3.7115,3.76,20565,3.76
"1210",3.775,3.8,3.775,3.8,30970,3.8
"1211",3.86,3.92,3.86,3.9,53264,3.9
"1212",3.86,3.866,3.845,3.845,3025,3.845
"1213",3.835,3.84,3.75,3.75401,40085,3.75401
"1214",3.76,3.78,3.69,3.69,38568,3.69
"1215",3.8,3.875,3.8,3.825,46600,3.825
"1216",3.88,3.88,3.88,3.88,11,3.88
"1217",3.82,3.82,3.71,3.71,26142,3.71
"1218",3.71,3.77,3.675,3.675,17592,3.675
"1219",3.75,3.75,3.675,3.675,13250,3.675
"1220",3.66,3.66,3.57,3.59,26894,3.59
"1221",3.586,3.586,3.55,3.58,1320,3.58
"1222",3.52,3.52,3.4,3.425,25108,3.425
"1223",3.395,3.46,3.35,3.382,13809,3.382
"1224",3.375,3.38,3.35,3.35,43429,3.35
"1225",3.48,3.5,3.4,3.5,49081,3.5
"1226",3.49,3.625,3.47,3.553,24870,3.553
"1227",3.67,3.67,3.53,3.6,16120,3.6
"1228",3.6,3.6,3.46,3.46,83148,3.46
"1229",3.47,3.52,3.44,3.52,4530,3.52
"1230",3.33,3.393,3.32,3.34,24985,3.34
"1231",3.38,3.38,3.34,3.375,5663,3.375
"1232",3.37,3.37,3.275,3.36,11978,3.36
"1233",3.36,3.385,3.3,3.385,31328,3.385
"1234",3.35,3.3665,3.335,3.34,7389,3.34
"1235",3.222,3.27,3.2,3.2185,9315,3.2185
"1236",3.28,3.28,3.21,3.215,7789,3.215
"1237",3.22,3.275,3.22,3.275,3306,3.275
"1238",3.3,3.3,3.28,3.28,12955,3.28
"1239",3.27,3.29,3.22,3.29,13638,3.29
"1240",3.22,3.3194,3.197,3.2,6573,3.2
"1241",3.1,3.1,3.04,3.1,4085,3.1
"1242",3.26,3.261,3.05,3.125,13848,3.125
"1243",3.28,3.36,3.242,3.31,3798,3.31
"1244",3.52,3.53,3.38,3.45,46266,3.45
"1245",3.52,3.52,3.448,3.475,4391,3.475
"1246",3.5,3.5,3.41,3.49,12182,3.49
"1247",3.53,3.58,3.53,3.54,48066,3.54
"1248",3.46,3.46,3.415,3.43,69681,3.43
"1249",3.4,3.415,3.346,3.415,31191,3.415
"1250",3.449,3.45,3.41,3.421,49133,3.421
"1251",3.77,3.77,3.68,3.715,114526,3.715
"1252",3.87,3.87,3.785,3.86,53289,3.86
"1253",3.92,3.94,3.89,3.918,58022,3.918
"1254",3.93,3.935,3.875,3.935,41172,3.935
"1255",3.94,3.94,3.87,3.88,22852,3.88
"1256",3.94,3.94,3.89,3.905,45917,3.905
"1257",3.92,3.925,3.87,3.9,44344,3.9
"1258",3.76,3.785,3.715,3.785,19044,3.785
"1259",3.85,3.915,3.84,3.9,22693,3.9
"1260",4.08,4.12,4.025,4.12,167677,4.12
"1261",4.17,4.24,4.12,4.2,226186,4.2
"1262",4.205,4.205,4.18,4.195,73927,4.195
"1263",4.11,4.12,4,4.025,63794,4.025
"1264",3.92,3.975,3.8,3.9522,70009,3.9522
"1265",3.81,3.815,3.705,3.796,51524,3.796
"1266",3.67,3.67,3.514,3.595,118546,3.595
"1267",3.52,3.66,3.46687,3.66,64644,3.66
"1268",3.66,3.66,3.631,3.659,14430,3.659
"1269",3.64,3.64,3.551,3.595,10646,3.595
"1270",3.659,3.751,3.659,3.75,55619,3.75
"1271",3.75,3.83,3.75,3.803,33456,3.803
"1272",3.62,3.62,3.425,3.55,79929,3.55
"1273",3.45,3.485,3.36,3.439,96790,3.439
"1274",3.42,3.44,3.36,3.439,15521,3.439
"1275",3.45,3.45,3.365,3.41,43908,3.41
"1276",3.425,3.47,3.35,3.42,48976,3.42
"1277",3.5,3.54,3.432,3.52,37547,3.52
"1278",3.43,3.445,3.35,3.445,46795,3.445
"1279",3.25,3.395,3.15,3.39,145552,3.39
"1280",3.112,3.2,3.05,3.18,111755,3.18
"1281",3.1,3.11,2.99,3.001,73590,3.001
"1282",3.1,3.2,3.055,3.15465,89596,3.15465
"1283",3.155,3.22,3.12,3.193,42407,3.193
"1284",3.38,3.38,3.3,3.376,19782,3.376
"1285",3.43,3.43,3.28,3.349,8780,3.349
"1286",3.3,3.35,3.28,3.35,8752,3.35
"1287",3.41,3.41,3.26,3.35,6536,3.35
"1288",3.29,3.38,3.28,3.33,13584,3.33
"1289",3.24,3.24,3.14,3.225,10146,3.225
"1290",3.22,3.22,3.105,3.169,9887,3.169
"1291",3.15,3.189,3.095,3.174,35200,3.174
"1292",3.28,3.28,3.185,3.2,7600,3.2
"1293",3.28,3.37,3.275,3.335,27273,3.335
"1294",3.21,3.27,3.125,3.22,12309,3.22
"1295",3.25,3.25,3.125,3.192,2131,3.192
"1296",3.25,3.25,3.14,3.245,15681,3.245
"1297",3.25,3.25,3.2,3.25,25544,3.25
"1298",3.321,3.321,3.27,3.27,2314,3.27
"1299",3.321,3.4,3.04,3.2795,56170,3.2795
"1300",3.374,3.4,3.3,3.3,58543,3.3
"1301",3.3,3.3,3.165,3.1875,30402,3.1875
"1302",3.185,3.185,3.12,3.16,30767,3.16
"1303",3.1,3.12,3.02,3.12,28096,3.12
"1304",3.12,3.125,3.051,3.06,12386,3.06
"1305",3.04,3.155,3.04,3.06,20336,3.06
"1306",3.165,3.175,3.164,3.175,3553,3.175
"1307",3.27,3.27,3.2,3.26,15141,3.26
"1308",3.05,3.17,3.05,3.15,29952,3.15
"1309",3.16,3.16,3.05,3.15,3916,3.15
"1310",3.1,3.135,3.02,3.13,39807,3.13
"1311",3.14,3.14,3,3.039,54300,3.039
"1312",3.15,3.15,3.03,3.075,26623,3.075
"1313",3.1,3.13,3.081,3.13,3271,3.13
"1314",3.14,3.14,3.0545,3.105,6732,3.105
"1315",3.043,3.13,3.043,3.129,6058,3.129
"1316",3.19,3.19,3.06,3.175,41809,3.175
"1317",3.14,3.175,3.09,3.16,14270,3.16
"1318",3.02,3.16,3.02,3.1,23189,3.1
"1319",3.065,3.1,3,3.05,8346,3.05
"1320",3.0266,3.14,3.0266,3.07,6548,3.07
"1321",3.1,3.15,3.1,3.135,1575,3.135
"1322",3.19,3.19,3.073,3.0739,16734,3.0739
"1323",3.08,3.15,3.03,3.15,2493,3.15
"1324",3.14,3.19,3.1,3.185,12045,3.185
"1325",3.259,3.275,3.19,3.2,10659,3.2
"1326",3.26,3.29,3.18,3.19,35488,3.19
"1327",3.197,3.197,3.165,3.17,75686,3.17
"1328",3.2,3.22,3.165,3.175,10067,3.175
"1329",3.199,3.2,3.125,3.2,18226,3.2
"1330",3.22,3.22,3.125,3.15,22320,3.15
"1331",3.14,3.195,3.105,3.135,42969,3.135
"1332",3.102,3.15,3.06,3.143,74564,3.143
"1333",2.99,3.02,2.9,2.965,172369,2.965
"1334",2.9,2.9,2.7,2.805,117782,2.805
"1335",2.805,2.825,2.745,2.8,17855,2.8
"1336",2.766,2.825,2.73,2.73,6776,2.73
"1337",2.72,2.78,2.7,2.7,20090,2.7
"1338",2.66,2.6835,2.61,2.683,56223,2.683
"1339",2.72,2.85,2.715,2.84,83388,2.84
"1340",2.68,2.725,2.62,2.7,75234,2.7
"1341",2.77,2.78,2.74,2.74,13116,2.74
"1342",2.81,2.81,2.755,2.755,7572,2.755
"1343",2.76,2.85,2.76,2.85,17228,2.85
"1344",2.848,2.938,2.825,2.9,28798,2.9
"1345",2.92,2.975,2.84,2.975,13777,2.975
"1346",3,3.03,2.75,3,50286,3
"1347",2.97,3.15,2.89,3.15,43605,3.15
"1348",3.175,3.35,3.15,3.35,37201,3.35
"1349",2.57,2.63,2.53,2.59,75369,2.59
"1350",2.5,2.5,2.32,2.43,110736,2.43
"1351",2.33,2.33,2.26,2.3,18895,2.3
"1352",2.32,2.35,2.264,2.29,33737,2.29
"1353",2.39,2.42,2.39,2.42,37061,2.42
"1354",2.42,2.42,2.16,2.18,50452,2.18
"1355",2.18,2.2,2.14,2.1799,45791,2.1799
"1356",2.04,2.06,2,2.059,105355,2.059
"1357",2.05,2.11,2.02,2.03,20753,2.03
"1358",2.08,2.1,2.04,2.04,53763,2.04
"1359",2.08,2.12,2.0602,2.11,34288,2.11
"1360",2.11,2.12,2.08,2.1099,10719,2.1099
"1361",2.04,2.04,2,2.03,112811,2.03
"1362",2.0205,2.07,2.02,2.04,45135,2.04
"1363",2.04,2.04,1.97,1.97,10388,1.97
"1364",2.03,2.07,2.03,2.07,14621,2.07
"1365",2.08,2.08,2.07,2.07,1708,2.07
"1366",2.0894,2.09,2.06,2.06,8654,2.06
"1367",2.05,2.0599,2,2.05,12965,2.05
"1368",2.0992,2.0992,2.02,2.025,10375,2.025
"1369",2,2,1.92,1.93,40246,1.93
"1370",1.87,1.88,1.81,1.86,41992,1.86
"1371",2.03,2.03,1.97,2,12499,2
"1372",2.01,2.01,1.9,1.93,19164,1.93
"1373",1.89,1.89,1.83,1.87,32066,1.87
"1374",1.81,1.82,1.76,1.81,39543,1.81
"1375",1.76,1.76,1.7199,1.74,43592,1.74
"1376",1.725,1.83,1.71,1.8299,40525,1.8299
"1377",1.8693,1.8693,1.76,1.81,20168,1.81
"1378",1.78,1.79,1.74,1.74,8848,1.74
"1379",1.77,1.79,1.77,1.78,5635,1.78
"1380",1.74,1.78,1.74,1.774,22406,1.774
"1381",1.74,1.74,1.68,1.7,61885,1.7
"1382",1.64,1.68,1.59,1.68,36915,1.68
"1383",1.6,1.63,1.6,1.6,10050,1.6
"1384",1.62,1.64,1.59,1.64,9660,1.64
"1385",1.67,1.74,1.67,1.69,5655,1.69
"1386",1.71,1.76,1.7,1.71,52211,1.71
"1387",1.73,1.73,1.73,1.73,1043,1.73
"1388",1.72,1.72,1.68,1.68,22944,1.68
"1389",1.673,1.6825,1.65,1.65,55370,1.65
"1390",1.7,1.73,1.69,1.73,68998,1.73
"1391",1.69,1.69,1.66,1.66,40638,1.66
"1392",1.65,1.66,1.6,1.61,5538,1.61
"1393",1.56,1.56,1.52,1.54,58756,1.54
"1394",1.56,1.56,1.56,1.56,22500,1.56
"1395",1.635,1.69,1.63,1.64,17538,1.64
"1396",1.635,1.635,1.6212,1.6212,2140,1.6212
"1397",1.6,1.61,1.57,1.58,20544,1.58
"1398",1.54,1.54,1.48,1.51,46564,1.51
"1399",1.52,1.61,1.52,1.588,19562,1.588
"1400",1.39,1.41,1.36,1.38,197758,1.38
"1401",1.3195,1.338,1.29,1.32,50792,1.32
"1402",1.27,1.3,1.25,1.29,32926,1.29
"1403",1.25,1.25,1.2,1.21,16322,1.21
"1404",1.17,1.17,1.13,1.13,60438,1.13
"1405",1.16,1.18,1.13,1.1499,20973,1.1499
"1406",1.19,1.21,1.17,1.17,44187,1.17
"1407",1.17,1.19,1.151,1.19,817,1.19
"1408",1.12,1.12,1.06,1.06,36004,1.06
"1409",1.07,1.1,1.07,1.1,35078,1.1
"1410",1.13,1.15,1.12,1.145,30091,1.145
"1411",1.14,1.16,1.14,1.14,2357,1.14
"1412",1.3,1.33,1.3,1.315,47366,1.315
"1413",1.314,1.314,1.29,1.2995,5132,1.2995
"1414",1.305,1.325,1.305,1.31,9231,1.31
"1415",1.33,1.33,1.28,1.28,2971,1.28
"1416",1.25,1.28,1.25,1.28,3657,1.28
"1417",1.27,1.2885,1.27,1.28,3989,1.28
"1418",1.314,1.32,1.31,1.32,10672,1.32
"1419",1.32,1.32,1.31,1.31,2806,1.31
"1420",1.3175,1.3175,1.26,1.28,30293,1.28
"1421",1.28,1.33,1.28,1.33,7193,1.33
"1422",1.29,1.29,1.24,1.24,1293,1.24
"1423",1.202,1.25,1.2,1.205,22652,1.205
"1424",1.19,1.19,1.14,1.14,52689,1.14
"1425",1.192,1.22,1.192,1.2,8687,1.2
"1426",1.19,1.22,1.19,1.1975,12256,1.1975
"1427",1.18,1.19,1.18,1.181,2310,1.181
"1428",1.1325,1.145,1.1325,1.14,1683,1.14
"1429",1.16,1.18,1.15,1.1515,13684,1.1515
"1430",1.22,1.245,1.22,1.2255,21118,1.2255
"1431",1.23,1.23,1.18,1.18,72932,1.18
"1432",1.22,1.23,1.22,1.23,3100,1.23
"1433",1.23,1.23,1.19,1.2075,16809,1.2075
"1434",1.2285,1.23,1.21,1.21,5123,1.21
"1435",1.24,1.2424,1.2236,1.23,122710,1.23
"1436",1.3,1.37,1.3,1.3425,58172,1.3425
"1437",1.35,1.35,1.33,1.35,39860,1.35
"1438",1.34,1.34,1.28,1.3,30622,1.3
"1439",1.26,1.28,1.25,1.2725,3060,1.2725
"1440",1.17,1.19,1.1415,1.18,44820,1.18
"1441",1.15,1.16,1.12,1.16,12655,1.16
"1442",1.12,1.12,1.08,1.11775,25104,1.11775
"1443",1.1,1.11,1.08,1.11,21239,1.11
"1444",1.11,1.13,1.09,1.11775,54470,1.11775
"1445",1.13,1.13,1.08,1.0815,7806,1.0815
"1446",1.083,1.083,1.083,1.083,5031,1.083
"1447",1.095,1.127,1.09,1.127,1030,1.127
"1448",1.12,1.12,1.1,1.1,6254,1.1
"1449",1.1025,1.14,1.09,1.14,4116,1.14
"1450",1.14,1.14,1.09,1.11,25890,1.11
"1451",1.13,1.14,1.13,1.14,16110,1.14
"1452",1.13,1.15,1.12,1.12,108326,1.12
"1453",1.15,1.21,1.15,1.17375,21807,1.17375
"1454",1.215,1.24,1.19,1.24,16645,1.24
"1455",1.24,1.26,1.22,1.259,3590,1.259
"1456",1.185,1.25,1.16,1.25,19255,1.25
"1457",1.215,1.24,1.204,1.21,6687,1.21
"1458",1.23,1.23,1.22,1.22,12199,1.22
"1459",1.24,1.272,1.24,1.24925,11932,1.24925
"1460",1.25,1.25,1.24,1.245,5932,1.245
"1461",1.25,1.25,1.232,1.24,4342,1.24
"1462",1.21,1.26,1.21,1.26,16980,1.26
"1463",1.45,1.45,1.398,1.424,41704,1.424
"1464",1.46,1.49,1.43,1.46,47020,1.46
"1465",1.54,1.59,1.52,1.56,25895,1.56
"1466",1.58,1.58,1.55,1.58,21106,1.58
"1467",1.67,1.69,1.65,1.67,45272,1.67
"1468",1.66,1.66,1.605,1.615,8413,1.615
"1469",1.6855,1.6855,1.6525,1.66,6710,1.66
"1470",1.77225,1.84,1.77225,1.8,25421,1.8
"1471",1.9,1.9,1.8,1.85,43046,1.85
"1472",1.75,1.75,1.718,1.74,49794,1.74
"1473",1.76,1.76,1.7,1.75,12887,1.75
"1474",1.81,1.86,1.79,1.8,13389,1.8
"1475",1.86,1.89,1.8,1.83,6646,1.83
"1476",1.79,1.8,1.75,1.8,20732,1.8
"1477",1.75,1.81,1.75,1.75,10762,1.75
"1478",1.785,1.81,1.77,1.77,6798,1.77
"1479",1.75,1.84,1.7145,1.83,17400,1.83
"1480",1.852,1.935,1.852,1.9,89378,1.9
"1481",1.9,1.99,1.9,1.93,18503,1.93
"1482",1.93,1.98,1.91,1.97625,39752,1.97625
"1483",1.96,1.96,1.9,1.95,58699,1.95
"1484",1.85,1.91,1.85,1.86,11376,1.86
"1485",1.86,1.93,1.86,1.89,11645,1.89
"1486",1.83,1.83,1.71,1.75,38994,1.75
"1487",1.7,1.78,1.7,1.716,14648,1.716
"1488",1.78,1.78,1.711,1.711,4302,1.711
"1489",1.711,1.711,1.711,1.711,0,1.711
"1490",1.7,1.74,1.66,1.74,6701,1.74
